id,language,date,newspaper_id,iiif_url,relevancy,text
"new_york_herald_12148-bd6t532522_article_94","en","1918-09-20T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t532522/f2/5134,1300,912,716/!400,200/0/default.jpg","1","It is not a true epidemic of influenza
at all,' sajd Dr. Joseph H, Graves, of
Texas, in speaking to a HrnArp correspondent, of what is currently called
 Spanish influenza.
Continuing, he
explained: There are apparently two
distinct diseases. I have noticed, in a
few cases, acute bacillary dysentery. But
the epidemic begins with symptons of
influenza and is followed by dysentery
symptons; sometimes this order is reversed and the trauble commences with
dysentery"
"new_york_herald_12148-bd6t532522_article_93","en","1918-09-20T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t532522/f2/5142,4408,904,1196/!400,200/0/default.jpg","2","Usually Appears in Summer.
True influenza usually appears during the winter months. On the contrary,the so-called Spanish influenza
usuallyappears in summer months,
reaching its higlest point when the fly
is most active. The summer variety is
no new-comer. In war times it is more
easily propagated, perhaps, because of
the less effective organization of sanitation
TAs to treatment, I favor first of all,
the highest precautions of the- kind prescribed as preventive measures. Thus,
where this is done, you will, invariably,
notice a diminished number of cases,
perhaps none at all
Apart. from this, the simplest treatment is rest in bed, keep warm and an
initial purge of three grains of calome
(I prefer this, as it acts as an intestinal
antiseptic); then castor oil and then
small doses of quinine and salol three
times a day. If there is a sharp colic,
some form of opiate tablet may be used
under the direction of a medical man."
"new_york_herald_12148-bd6t51413b_article_90","en","1919-02-21T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t51413b/f2/2316,1318,910,1106/!400,200/0/default.jpg","2","Buffalo- Herd Victims of Flu
Burer; Mont.; Thursday.—The induenza epidemis swept through the Tellowstone- Park buffälo hierd and killed
31.
William's Meu in the War.
New Vonk, Thursday.—Williams College contributed 1,651 men to the national service, of whom 29 were killed.
For Tuberculosis Hospital
SACRAMENro, Cal., Thursday.—A bill
in ther Legislature asks au approprintion uf 8250,000 for#the estahlishmeut
of a State Tuberculosig Hospital in the
California foot hills.
Lady-Bugs for France.
SAcnANtNro. Cal-, Tursday. — The
Eupply of California, lady-bugs will he
shipped to France immediately to combat the mealy-bug which is damaging
the French fruit trees."
"new_york_herald_12148-bd6t51413b_article_196","en","1919-02-21T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t51413b/f4/5008,5548,902,1046/!400,200/0/default.jpg","2","(SPECIAL TELEGRAM TO THE HERALD.)
Lospos, Thursday.—Tom Ball, the
English international golfer and pror
fessional to the Rnynes Park Golf Club,
died from pneumonia, following influenza, on Tucsday night. He had only
recently been demobilized From##the
Royal Artillery, and had not completed
Jiis 28-day furlough. Ball was-bornat
Hoylake, in 1882.
ManserruEs, Thursday.—Funeral serTices for the poet Edmond Rostand tock
place here to-day in the preseüce, oft a
great crond. The rites were conducted
by. the sons of the deceused, Maurico
and Jean Rostand. The cortége then
weut to St. Vincent de Paul's Church,
where absolution was given. The body
was placed in the family vault in the
cemetery of Saint Peter.—Havas."
"new_york_herald_12148-bd6t51413b_article_195","en","1919-02-21T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t51413b/f4/4986,6720,918,804/!400,200/0/default.jpg","1","(SPECTAL TELEGRAM T0 THE HERALD.)
Lowpon, Thursday.—Deaths from influenza, as revcaled by a return of the
Registrar-General issued last- night,
show an abrupt and alarming increase.
These figures cover the week ending
February 15.
In London 273 persons died from influenza, as against 99 in the previous
week. It will be instructive. to assocatesthese totals with those 6f each of
the preceding eleven weeks, wflich take
one back to the-last epidemic. They
were: 58, 33, 43, 68, 65, 95, 186, 322,
660.-942 and 1,178.
Thus it will-be seen that last week's
figures are slight in comparison with
those of the bad time in November."
"new_york_herald_12148-bd6t54039d_article_3","en","1920-05-19T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t54039d/f1/1794,6696,868,1504/!400,200/0/default.jpg","2","(By Special Cable to ihe Herald.)
MORRISTÖWN, N.J]., Tuesday.—Colonel
William D’Alton Mlann, editor ol“Toun
Topics, has died at his hiome here from
coniplications. following an' attack of influenza which he sussered last October.
Colonel Mann was born at Sandusky, O.,
September 27, 1830, and was educated as a
civil engincer. He entered the Union army
at the outbreak of ihe Civil War as captain öf the Michigan cavalry and was made
a colonel in 1862. He devised improvements
in the accoutrements of troops which were
used in the American and Austrian armies,
Irom which he acquired a fortune in
royalties.
After the war he settled in Mobile and
was a pioneer manulactürer of cotton-seed
oil. For several years he was proprietor
of the Mobjle.“Register.' He. was elected
to the gist Congress, but not seated.
In 187i he invented and patented the
boudoir car and introduced it throughout
Europe and founded the Compagnie Internationale des Wagons-Lits. He organised
the Mann Boudoir Car Company in New
Vork in 1883, later beught out by the Pullman Company
He had been president and editor of
*Toun Topics'' since 189i and founder and
bet of the Loral Legion and of mang clubs."
"new_york_herald_12148-bd6t54039d_article_84","en","1920-05-19T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t54039d/f2/1278,1116,886,1728/!400,200/0/default.jpg","1","There is perhaps no man better informed as to#the actual conditions of
Central and Eastern Europe to-day
than Mr. Heury P. Davison, Chairman of the Red Cross Administrative
Council. As the result of close and
careful study of the needs of the famine-stricken and disease-ravaged peoples of Austria, Poland, Serbia and
Roumania by Américan Red Cross
commissiens, he sums up the need as
one of such vastness and urgency in
the matter of medical relief, food,
clothing and aid in various other ways
to the restoration of normal life in
chese countries, that it is entirely
beyond the resources of any private
organisation and one calling for goverument help on a large scale
Every physician and every publicist
who has given any attention to the
history of che spread of epidemies, especially of epidemics arising from
famine conditions, will agree with Mr.
Davison in the warning he sounds regarding the risk of such an epidemic
spreading to the United States, if
not checked at its source by proper
sanitary and hygicnic measures. This
consideration surely should help to
clinch the humanitarian appeal."
"new_york_herald_12148-bd6t54039d_article_85","en","1920-05-19T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t54039d/f2/1270,2842,876,1934/!400,200/0/default.jpg","1","What Mr. Davison suggests is that
Congress should appropriate 8500,
000,000 for the relief of European distress, the payments being spread over
a period of fifteen years. This mone.
was not to be a gift, but in the nature
of advances, which Mr. Davison felt
assured would be repaid. Not America
alone but all the nations, he insisted,
should share in the work of relicving
distress which constitutes Conc of the
most terrible tragedies in history.“
According to all reports, Congress,
while rcady to saddle the nation with
a crushing burden of debt to pay
bonuses to every soldier, whether ho
actually saw service in France or not
and in addition to liberal allowances
and pensions already granted, is turning a deaf car to this appeal. Reversing the patriotic motto of our
forefathers, they seem to be willing to
give “billions for tribute, but not one
penny for defence'’—ot one penn)
for the averting of threatened epidemic and the substantial expression
of sympathy with the sufferers from
a world catastrophe.
It is to be hoped that the larger
and deeper spirit of true Americanism
will declare itself loudly cnough to
awaken these Congressmen and cause
them to take sober second thoughit
before discarding tho opportunity
which the cmergeney presents."
"new_york_herald_12148-bd6t53343b_article_170","en","1918-12-20T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t53343b/f3/3058,5748,918,1176/!400,200/0/default.jpg","2","Priväte MNVEn HODES, Co.:D, 316th Inf.: Write
to vaur broiher,Isidor-Hodce, Base Hospltal 24,
A.E
Private DEWITT B.,BERRING, Co. F. 1564h Inf.:
Taur brother Thomas B. Horring, 9Ist Cö., Trans.
Corps, wishes to hear from vou.
ROBERT WATTRIT, of Clarkten, Mo.: Anyone
knowingsame, will kindiv#request him te urite.
bome. His brother. lierman diöd at Fort Sam,
Heuston, Texas, on Oetober, 19, of influenza.
Sergeant JOE CAPORAL, 13th M.G. Battn., 5th
Dlv.: Write to Four brother, Cundidate George
Capornl.18 h. CoA.C.S., La Valbohne, Ain:
ROBERT EASTMAN: Commnnicate with vour
brother. Clinton. F. Eastman, Co.-B.-338th M.G.
Battn., A.P.O. 795, who has.newi from. Four mother.
Pr'vaté S. LINSEA HIdurs. Co., 129th Field Artillery: News of same is asked for by Sergeant
Geotge R. Lirsen, Battn. F, 79th F.A., A'P.O. 779.
VERXON M. ROBB. M.O. Co., L25th Inf., reborted killed on September 15 and unofficiallv geported on Nevember 19, 1913:Any information
would be gratefullv received. bv his brother, Melrin
T. Rnbb, Co. A, 134th Inf., A.P.O., 916.
Licutenant TIIOMAS. A GOODWIN:
Write to
cousin Eugene G., Rexford. 12 rue#d’Aguessenn,
Par's. Oeer 100 letters awaiting himsat Amérsean
Universty Unlone
Prirate MVER·RAPHAFL, 40ch Co., 10th Battn.,
Typist Detachment: Writeito voursbrether, Sergennt
HurtyE.“ Räphael, Engineer Detachicht, A.P.O.
779."
"new_york_herald_12148-bd6t51453f_article_82","en","1919-04-02T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t51453f/f2/1212,5716,910,1028/!400,200/0/default.jpg","2","PRINCTPESSA COLONNA DI STIGLIANO. DEAD.
We regret to announce the death from
heart failure, after influenza, on Friday last, at Santa Margherita, Italy, of
Principessa Evelyne Colonna di Stigliano, only daughter of Mrs. John. W.
Mackay, and sister of Mr. Clarence H.
Mackay, of New Vork.
The death is reported from Florence
of Maurice Oscar. Fulton, a V.M.C.A.
secretary, from verebral hemorrhage.
Services were held in the American
Episcopal Church, and the body was
placed in à vault in' the Allori cemetery. Mr Fulton, who was forty-four
years old, was an automobile agent in
St. Petersburg, Fia., before enlisting
for war service last September. He was
assigned to T.M.O.A. work with the
Italian army, but recently had been
looking after American soldiers going
through Florence on lcave."
"new_york_herald_12148-bd6t51394m_article_33","en","1919-02-02T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t51394m/f1/2130,7926,894,660/!400,200/0/default.jpg","2","Bauserrs, Saturdav.—TheEtoile
announces that Miss Margarét Wilson,
the American- President’s daughter, is
Buffering from influenza and is consequentlg obliged to keen to her room in
the Amsrican Legation in this citz.—
Havas.
Barz, Saturday.— Berlin despatch to
the Frankfort Gazctte“ sars: The
Association to Combat Bolsherism dilers
a. reward of 10.000 marks fan ih eaninre ol Radek e- Havss."
"new_york_herald_12148-bd6t53272m_article_189","en","1918-10-10T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t53272m/f4/1344,1776,916,774/!400,200/0/default.jpg","1","Influenza, the grippe or.“Spanish
flu“' again had the honors of discussion
at the Academy of Medicine on Tuesday.
In view of tlie progress of the present
epidemic of influenza orer the greater
ihich it is
part of France, a progress
dangerous to dissimulate and äbsurd to
exaggerate, the gorernnient requested
the Academy to appoint a special committee to take measures against the
malady, shich is largely responsible for
the increased number of funeral processions observable-daily in the Paris streets
as well as in the suburbs"
"new_york_herald_12148-bd6t53272m_article_190","en","1918-10-10T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t53272m/f4/1344,2542,924,2576/!400,200/0/default.jpg","1","The Academy has appointed on this
committee such eminent, medical authorities as Dr. Chauffard, Dr. Achard,
Dr. Vincent, Dr. Netter and Dr. Bezançon, whose reputation is international and iho are better qualified than
any other scientistz in the world- to
fight the insidious scourge that is now
rampant in nearly erery house in Paris.
During the sitting tlie Acadeing considered a. communication presented br
Dr. Achard on the presence of bronchopulmonary spirochatosis in the present
epidemic. Another communication, from
Dr. Patcin, dealt with the chemical analyses of blood and other fluids from
victims of the grippe. These anal'ses revealed the presence of a surprising proportion of urca. This is regarded as
evidenco of denutrition, or of akind or
intense auto-combustion of which other
symptoms are the patients' verg higir
temperature and the rapiditg with
which they become cmaciated.
Rapid Emaciation.
In regard to this rapid cmaciation,
some authorities adrise the superalimentation of the sufferers, notwithstanding their feverishness.
Dr. Netter, who has made aspecial
study of influenza erer since the terrible epidemic of 1889-1890, when people
perished by thousands, stated gesterday
that when the present-form of inilnenza
first appeared, last spring it manifested
no. specially grave characteristics. An
attack generally Insted only a few days,
thei chief symptoms being intense pain
in the head and limbs anda feverish
temperature. Since August, bowerer,
theré have been numerous complicated
developments, with acnte bronchitis,
suffocation, catarrh, pneumonia and
pleurisy of a virulent nature.
The present epidemic is particularly
contagious. It attacks several members
of the same famiiy, and the persons
nursing the patients are highly liable to
be stricken
The treatment, varies according to individual cases and can only be decided
bv. the physician attending tlie patient.
When influenza appears, the sufferer
should remain indoors and send for the
doctor immediately."
"new_york_herald_12148-bd6t53272m_article_188","en","1918-10-10T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t53272m/f4/1366,5326,906,1386/!400,200/0/default.jpg","1","During the past week 989 deaths were
registered in Paris, as compared with
888 during the preceding week, and 721
the average for the sesson. Typhoid
fever caused 5 deaths, whooping cough
2, diphtheria 2,and infantile diarrhea
31. There were 19 violent deaths and
3 suicides.
Four hundred and twenty-nine-marriages took place, and 568 births were
registered, 283 being boys and 285
girls.
Ravages in South. Africa
(PHOM THE HIERALD'S CORRESPONDENT.)
LLornos, Wednesday. — A Reuter's
Agency message from Cape Town states
that Spanish inflnenzä has chtained an
extraordinary grip. on. Sonth.Africa and
is spreading extensivelr
The epidemic is usually quicklp orer
in#the case of whites, but is most. virulent among the natives.
Kimberley’'s trade and mining ##s at
a standstill. A terrible toll of. natives
is buried in batches hourly. There have
been 101 deaths at the Dutoitspan Mine
compound alone, and twenty-two at
Kimberley Jail. The epidemic has now
broken out at Bloemfontein, large numbers, especially natives, being affected."
"new_york_herald_12148-bd6t53272m_article_175","en","1918-10-10T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t53272m/f4/1368,6904,906,1034/!400,200/0/default.jpg","1","(FROM THIE HERALD'S CORRESPOFDENT.)
Loxnox, Weduesday. — The Genera
correspondent of the.“Daily Express
telegraphs that it is officially announced
from Berlin that 180,000 new cases of
Spanish influenza have broken out in the
German Army, While the Hungarian
newspapers report that there are more
than 100,000 cases in Budapest alone.
Official reports of the progress of the
epidemic in Switzerland show that there
are 1,270 cases in the canton of Lucerne,
1,075 in Zurich, and 2,510 cases in St.
Gall. Nearly a thousand doctors are
working night and day to overcome the
scourge, and twenty-three bave succumbed, in addition to six elergymen
and many nurses.
The hospitals of Lausaune and Geneva
are overcrowded with patients, and the
death-rafe israpidly increasing. In
many Swiss toyns the schools, cinemas,
and even many churches hare had to be
closed."
"new_york_herald_12148-bd6t53272m_article_176","en","1918-10-10T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t53272m/f4/1386,8106,888,480/!400,200/0/default.jpg","1","(FROMI THE HERALD'S CORRESPOXDENT.)
Lornor, Weduesday.— Tangier message to the “Times'’ states that Tangier
is stricken with a violent epidemic of
Spanish influenza, which, especially in
the case of the Moors, becomes, by neglect of precautions, acute pneumonin.
Hundreds- have died and are dying in
the town and surrounding villages, and
there have been many deaths among the
poorer European populstion."
"new_york_herald_12148-bd6t54036g_article_365","en","1920-05-16T00:00:00Z","new_york_herald","https://gallica.bnf.fr/iiif/ark:/12148/bd6t54036g/f6/2032,5622,876,450/!400,200/0/default.jpg","1","Desertion seems to be an epidemic in all
armies and navies at present, reports of
wholesale desertions from the American Navz
in New Vork hare their ccunterpart in
France. The police raided # hotel at Joinville, near Paris, two nighis ago, and there
arrested fifty soldiers who were deserters
from the Colonial Arnw. All were taken 1
the police station and the military authorlties were notified."
